timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-19 00:00:00,-1351078.331833812,1736,520,87,0.0,1027,11087.410267621011
2025-02-19 01:00:00,89451202.72346452,1391,429,82,0.0,866,75639.06501673114
2025-02-19 02:00:00,37732014.92957668,1115,346,57,0.0,687,52233.10728574576
2025-02-19 03:00:00,113144172.584594,717,265,36,0.0,425,168592.1923840809
2025-02-19 04:00:00,136992066.1793596,2060,359,52,0.0,1430,74091.41339370592
2025-02-19 05:00:00,87423002.51650327,908,274,46,0.0,568,103419.83662139752
2025-02-19 06:00:00,83358322.68958922,739,234,38,0.0,414,118322.12988483644
2025-02-19 07:00:00,-132783.10469039908,1112,276,42,0.0,702,8685.441527002398
2025-02-19 08:00:00,-5196659.338824144,1040,293,47,0.0,643,9789.031627932065
2025-02-19 09:00:00,83743923.42692442,1226,419,46,0.0,699,79704.69443228135
2025-02-19 10:00:00,9919035.032051288,1067,274,45,0.0,685,19810.931063079555
2025-02-19 11:00:00,-3327241.295267221,1291,315,64,0.0,869,6083.051508302535
2025-02-19 12:00:00,144089668.83368272,1304,333,53,0.0,847,119587.87182325429
2025-02-19 13:00:00,65527848.42054774,1132,332,54,0.0,698,64542.657631590235
2025-02-19 14:00:00,167437814.89320222,963,312,57,0.0,577,182323.51302833564
2025-02-19 15:00:00,157703588.75043172,997,301,51,0.0,612,166496.7375515828
2025-02-19 16:00:00,18905290.814682752,1159,337,49,0.0,740,30281.364830266873
2025-02-19 17:00:00,30296187.659335148,1152,362,58,0.0,711,34361.31627703638
2025-02-19 18:00:00,76308931.06530981,722,272,51,0.0,428,113901.31960909122
2025-02-19 19:00:00,-1565522.873653528,1249,385,74,0.0,761,9892.031291486319
2025-02-19 20:00:00,1691489.437297483,844,301,50,0.0,505,8433.929102362164
2025-02-19 21:00:00,203117002.25120595,1021,297,43,0.0,649,205889.56681290435
2025-02-19 22:00:00,93551602.37616587,823,269,43,0.0,502,124380.55061211907
2025-02-19 23:00:00,-104023.02109503503,1067,265,41,0.0,692,6074.416295583523
2025-02-20 00:00:00,35399980.2695545,979,247,38,0.0,661,44182.76914029529
2025-02-20 01:00:00,158225856.8194735,716,220,37,0.0,439,230284.67462980235
2025-02-20 02:00:00,1334047.945382921,748,222,32,0.0,483,10784.529005600438
2025-02-20 03:00:00,30572606.531447332,716,287,44,0.0,402,55770.9115198409
2025-02-20 04:00:00,35322538.36804216,892,260,44,0.0,594,48439.460963511934
2025-02-20 05:00:00,-1281223.1647920092,1505,260,34,0.0,1130,6495.458580080249
2025-02-20 06:00:00,81544186.56620967,538,196,27,0.0,316,157612.45161961843
2025-02-20 07:00:00,46580070.94422225,461,180,22,0.0,268,109873.81201338196
2025-02-20 08:00:00,-430709.80752090394,592,216,31,0.0,334,5981.998976069328
2025-02-20 09:00:00,-898798.247186567,589,215,43,0.0,344,7856.104745600338
2025-02-20 10:00:00,70922617.22999415,634,189,34,0.0,395,119743.59806788602
2025-02-20 11:00:00,-814153.0983019241,426,172,26,0.0,229,6247.417358367291
2025-02-20 12:00:00,40161053.45966682,720,224,43,0.0,422,63332.75560865292
2025-02-20 13:00:00,1797849.234233113,464,196,42,0.0,252,8574.432554978286
2025-02-20 14:00:00,35222646.42816012,818,258,48,0.0,513,54311.58039160285
2025-02-20 15:00:00,4761648.656920263,1025,258,42,0.0,649,15093.503626572769
2025-02-20 16:00:00,45756303.71454188,602,255,51,0.0,316,91553.11743667003
2025-02-20 17:00:00,2038029.674823792,516,208,44,0.0,279,17948.507425154745
2025-02-20 18:00:00,6602834.82510697,935,243,29,0.0,574,14735.387285137514
2025-02-20 19:00:00,3117166.6288194475,407,176,26,0.0,201,17479.454548738304
2025-02-20 20:00:00,5631869.635242413,443,204,29,0.0,230,21360.770635227615
2025-02-20 21:00:00,1236891.7565108722,818,222,38,0.0,507,7038.506802991599
