timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-09 22:00:00,209123882.93066224,15174,1268,186,0.0,13525,29213.074814480573
2025-02-09 23:00:00,27626320.66509246,8991,1092,182,0.0,7638,25806.075052895867
2025-02-10 00:00:00,194978654.70745137,10522,1192,192,0.0,8954,50982.801317967715
2025-02-10 01:00:00,42362013.7571816,10913,1368,191,0.0,9264,29200.51483644384
2025-02-10 02:00:00,437949845.2182645,21552,1793,194,0.0,18971,39261.82563003306
2025-02-10 03:00:00,120183017.10032152,13800,1217,169,0.0,12242,31344.93767679299
2025-02-10 04:00:00,52316185.179606095,9181,955,150,0.0,8003,19255.288397837227
2025-02-10 05:00:00,-84800343.20063767,9970,882,111,0.0,8878,19195.639181620616
2025-02-10 06:00:00,-49745316.48456388,8856,819,127,0.0,7826,28297.163851356134
2025-02-10 07:00:00,32002439.06715812,11902,900,142,0.0,10618,29931.408704799767
2025-02-10 08:00:00,-85787259.14277299,10547,842,118,0.0,9435,18528.739457804273
2025-02-10 09:00:00,-56446211.47890514,8430,817,133,0.0,7461,40345.36408979033
2025-02-10 10:00:00,21625291.581623536,6556,715,116,0.0,5659,34017.100633748145
2025-02-10 11:00:00,28158577.34651378,9948,756,118,0.0,9036,32585.208231495544
2025-02-10 12:00:00,-72491031.62854934,8976,809,117,0.0,7987,19814.536899140596
2025-02-10 13:00:00,-264518.1624001289,11112,946,156,0.0,9920,36444.65013370503
2025-02-10 14:00:00,66576460.61585813,12145,942,157,0.0,11000,27800.407191460763
2025-02-10 15:00:00,8675885.083578093,9231,937,153,0.0,8159,33014.123200011956
2025-02-10 16:00:00,-17141644.49744059,10171,996,168,0.0,8925,30932.576037510265
2025-02-10 17:00:00,26666006.735356614,6688,846,157,0.0,5634,44475.470277096494
2025-02-10 18:00:00,-6200904.784872588,5456,832,160,0.0,4508,44959.67835408969
2025-02-10 19:00:00,245763737.22152516,5055,929,170,0.0,3926,112450.01599250922
2025-02-10 20:00:00,98632393.89974682,7218,859,166,0.0,6202,51150.60438529936
2025-02-10 21:00:00,411471.178889269,6992,814,145,0.0,5957,49093.92559001482
2025-02-10 22:00:00,222142143.8650538,7275,774,136,0.0,6209,50747.743136769604
2025-02-10 23:00:00,20757915.199180905,4785,651,111,0.0,3996,37874.46634586343
